"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","DistributionChannel","UserLanguage","Q46_First Click","Q46_Last Click","Q46_Page Submit","Q46_Click Count","interest","interfr","earnings","earnmost","earnleast","over6","earnbta","Q28","Q36","Q37","Q38","Q39","Q42","Q40","Q41","Q43","Q136","Q46","Q44","Q127","Q47_1","Q47_2","Q47_3","Q47_4","Q47_5","Q47_6","Q47_7","Q47_8","Q47_DO_1","Q47_DO_2","Q47_DO_3","Q47_DO_4","Q47_DO_5","Q47_DO_6","Q47_DO_7","Q47_DO_8","Q29","Q30","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q32","Q33","Q34","Q35","Q45_First Click","Q45_Last Click","Q45_Page Submit","Q45_Click Count","FL_17_DO_FL_21","FL_17_DO_FL_42","FL_17_DO_FL_25","FL_17_DO_FL_54","FL_17_DO_FL_22","FL_17_DO_FL_65","FL_35_DO_ExpectedValueTest","FL_35_DO_PreviousMLM","FL_35_DO_Risk","EarningsT1_DO_Q103","EarningsT1_DO_Q93","EarningsT1_DO_Q99","EarningsT1_DO_Q100","EarningsT1_DO_Q101","EarningsT1_DO_Q102","EarningsT1_DO_Q106","EarningsT1_DO_Q95","EarningsT1_DO_Q107","EarningsT1_DO_Q96","EarningsT1_DO_Q108","EarningsT1_DO_Q97","EarningsT1_DO_Q109","EarningsT1_DO_Q98","EarningsT1_DO_Q104","EarningsT1_DO_Q105","EarningsT1_DO_Q94","EarningsT2_DO_Q170","EarningsT2_DO_Q171","EarningsT2_DO_Q169","EarningsT2_DO_Q176","EarningsT2_DO_Q165","EarningsT2_DO_Q166","EarningsT2_DO_Q167","EarningsT2_DO_Q179","EarningsT2_DO_Q157","EarningsT2_DO_Q172","EarningsT2_DO_Q173","EarningsT2_DO_Q137","EarningsT2_DO_Q174","EarningsT2_DO_Q163","EarningsT2_DO_Q175","EarningsT2_DO_Q164","EarningsC_DO_Q44","EarningsC_DO_Q121","EarningsC_DO_Q122","EarningsC_DO_Q123","EarningsC_DO_Q23","EarningsC_DO_Q22","EarningsC_DO_Q21","EarningsC_DO_Q117","EarningsC_DO_Q118","EarningsC_DO_Q119","EarningsC_DO_Q120","EarningsC_DO_Q27","EarningsC_DO_Q138","ExpectedValueTest_DO_Q42","ExpectedValueTest_DO_Q41","ExpectedValueTest_DO_Q40","ExpectedValueTest_DO_Q39","ExpectedValueTest_DO_Q38","ExpectedValueTest_DO_Q37","ExpectedValueTest_DO_Q36","IndividualInformation_DO_Q35","IndividualInformation_DO_Q34","IndividualInformation_DO_Q33","IndividualInformation_DO_Q32","IndividualInformation_DO_Q31","IndividualInformation_DO_Q30","IndividualInformation_DO_Q29","T1","T2","C","treatment","tml","tlm","mtl","mlt","ltm","lmt","earnorder","interestg","interestover1","expenses","earnhigh","earnfirst","gender","woman","man","age","education","educ_hs","educ_sc","educ_cg","educ_pg","income","inc_0","inc_25","inc_50","inc_100","black","white","hispanic","other","religious","rel_nr","rel_lr","rel_sr","rel_vr","relig","knownMLM","knowMLMstill","wasMLM","nowMLM","MLMrecruited","numeracy","finance","EVtest","knowledge","earnbta4","risk","linterest","learnings","learnmost","learnleast","lover6","lexpenses","learnbta"
2020-04-05 07:15:25,2020-04-05 07:36:31,100,1265,"True",2020-04-05 07:36:31,"anonymous","EN",0,0,514.505,0,1,"Approximately 73% of associates make no commissions in a year. I do not know people interested in health and wellness.",0,1200,0,0,1,NA,"More than 10 people","More than $15,000","Exactly $240","More than $102","Don't Know","Less than what you can buy today with the money in this account","False","Yes","Yes","Yes","Yes","No",2,2,2,4,2,2,2,4,"4","5","8","2","1","6","3","7","Woman",47,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","Less than $24,999","Somewhat religious",0,0,225.869,0,NA,NA,NA,"1",NA,NA,"3","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","4","6","16","15","10","11","7","12","2","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","5","1","6","4","3","2","2","5","6","3","4","1","7",0,1,0,"Graphical Disclosure",0,1,0,0,0,0,"tlm","1- No Interest At All",FALSE,NA,0,TRUE,"Woman",TRUE,FALSE,47,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,3,0,4,FALSE,20,0,0,7.09090982207998,0,0,NA,0
2020-04-05 11:54:30,2020-04-05 12:12:51,100,1101,"True",2020-04-05 12:12:52,"anonymous","EN",33.714,33.714,520.331,1,3,"I think I wouldn't make enough money to make it worthwhile to me",50,200,0,0,3,"10","More than 10 people","Exactly $15,000","Exactly $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,4,2,7,2,2,4,2,"8","7","4","6","1","3","2","5","Woman",41,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","Less than $24,999","Very religious",0,0,217.754,0,NA,NA,NA,"1",NA,NA,"3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","4","6","16","15","10","11","7","12","2","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","1","5","2","6","7","2","3","7","1","4","5","6",0,1,0,"Graphical Disclosure",0,1,0,0,0,0,"tlm","3",TRUE,10,0,TRUE,"Woman",TRUE,FALSE,41,"High school or less",TRUE,FALSE,FALSE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Very religious",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,2,3,1,6,FALSE,25,1.09861228866811,3.93182563272433,5.30330490805908,0,0,2.39789527279837,1.09861228866811
2020-04-05 14:26:45,2020-04-05 14:46:56,100,1211,"True",2020-04-05 14:46:56,"anonymous","EN",51.459,449.833,501.99,4,6,"sounds like a great business opportunity",10000,40000,5000,0.55,4,"5000","More than 10 people","Exactly $15,000","Exactly $240","More than $102","More than $50","Exactly the same as what you can buy today with the money in this account",NA,"No",NA,"No","No",NA,2,5,2,1,7,5,5,3,"6","8","4","2","5","7","1","3","Woman",48,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some college","$25,000 to $49,999","Not at all religious",91.666,91.666,213.264,1,NA,NA,"1",NA,NA,NA,"2","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","3","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","6","1","2","4","7","4","2","1","3","7","6","5",0,1,0,"Graphical Disclosure",0,0,0,0,0,1,"lmt","6",TRUE,5000,1,FALSE,"Woman",TRUE,FALSE,48,"Some college",FALSE,TRUE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,1,1,4,FALSE,30,1.79175946922805,9.21044036697652,10.5966597327836,8.5173931714189,0.438254930931155,8.5173931714189,1.38629436111989
2020-04-06 08:38:42,2020-04-06 09:18:50,100,2408,"True",2020-04-06 09:18:51,"anonymous","EN",0,0,503.08,0,2,"it mite be a great company but i dont like sales its not for me",6000,1e+05,2000,0.35,2,"4000","More than 10 people","More than $15,000","More than $240","Exactly $102","Less than $50","Exactly the same as what you can buy today with the money in this account","False","No",NA,"No","No",NA,3,3,7,5,1,5,3,3,"1","6","4","7","2","3","5","8","Man",34,NA,"Black or African American",NA,NA,NA,"Not Hispanic or Latino","High school graduate","$25,000 to $49,999","Not at all religious",0,0,227.11,0,NA,NA,NA,"1",NA,NA,"1","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","3","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","6","4","3","2","5","1","5","1","6","7","3","4","2",0,1,0,"Graphical Disclosure",0,0,0,0,0,1,"lmt","2",TRUE,4000,1,TRUE,"Man",FALSE,TRUE,34,"High school or less",TRUE,FALSE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,1,0,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,1,0,3,FALSE,30,0.693147180559945,8.69968140098951,11.5129354649202,7.60140233458373,0.300104592450338,8.29429960885724,0.693147180559945
2020-04-06 09:53:39,2020-04-06 10:14:01,100,1222,"True",2020-04-06 10:14:02,"anonymous","EN",0,0,585.025,0,1,"I can virtually smell the MLM horseshit from here. Made worse by the fact I'm well aware this is no different than dozens of other ""sell our stuff"" marketing schemes.",0,0,0,0,1,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account",NA,"Yes","No","Yes","Yes","No",2,2,2,6,2,2,6,4,"8","2","6","4","7","3","5","1","Man",37,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Trade/technical/vocational training","Less than $24,999","Not at all religious",0,0,218.548,0,NA,NA,"1",NA,NA,NA,"2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","3","5","6","16","15","10","11","7","12","2","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2","3","5","7","1","4","6","4","3","7","5","1","2",0,1,0,"Graphical Disclosure",0,0,1,0,0,0,"mtl","1- No Interest At All",FALSE,NA,0,FALSE,"Man",FALSE,TRUE,37,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,0,5,FALSE,26,0,0,0,0,0,NA,0
2020-04-06 23:33:03,2020-04-06 23:51:42,100,1119,"True",2020-04-06 23:51:42,"anonymous","EN",0,0,501.496,0,2,"I currently wouldn't be interested because I am terrible at selling",100,100,100,0.05,1,NA,"Less than 10 people","Exactly $15,000","Exactly $240","Exactly $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,6,2,5,2,2,4,4,"2","3","7","6","1","4","8","5","Man",52,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$50,000 to 99,999","Somewhat religious",0,0,216.347,0,NA,NA,"1",NA,NA,NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","3","6","16","15","10","11","7","12","2","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","7","3","4","5","1","5","4","1","7","2","3","6",0,1,0,"Graphical Disclosure",0,0,0,0,1,0,"ltm","2",TRUE,NA,0,FALSE,"Man",FALSE,TRUE,52,"High school or less",TRUE,FALSE,FALSE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,NA,TRUE,1,2,1,4,FALSE,27,0.693147180559945,4.61512051684126,4.61512051684126,4.61512051684126,0.048790164169432,NA,0
2020-04-07 16:09:46,2020-04-07 16:35:27,100,1540,"True",2020-04-07 16:35:27,"anonymous","EN",0,0,514.224,0,1,"It just doesn't seem profitable to me, yes it all sounds good but not many people are actually making money from dealing with and selling the products.",800,780000,0,0.05,2,"400","Exactly 10 people","Exactly $15,000","Exactly $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes",NA,"Yes","No",NA,3,2,3,1,2,2,4,4,"1","8","3","2","6","5","4","7","Woman",41,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Trade/technical/vocational training","$25,000 to $49,999","Not at all religious",0,0,220.595,0,NA,NA,NA,"1",NA,NA,"2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","3","4","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","4","5","3","1","6","4","1","2","5","3","7","6",0,1,0,"Graphical Disclosure",0,0,0,1,0,0,"mlt","1- No Interest At All",FALSE,400,0,TRUE,"Woman",TRUE,FALSE,41,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,1,3,1,5,FALSE,21,0,6.68586094706836,13.5670504807162,0,0.048790164169432,5.99396142730657,0.693147180559945
2020-04-07 17:53:41,2020-04-07 18:22:27,100,1725,"True",2020-04-07 18:22:28,"anonymous","EN",6.849,513.011,513.746,2,1,"Because I do not like marketing and selling products to people. This sounds like a high-scale version of Avon or any of those other marketing schemes. Also, the graph showed the majority of associates were in the no commission category, so it sounds too competitive. I;m sure this is a great opportunity for some people, but not for me.",2000,32000,0,0.05,1,"5000","Exactly 10 people","Exactly $15,000","Exactly $240","More than $102","Less than $50","Less than what you can buy today with the money in this account",NA,"Yes","No","Yes","No",NA,2,5,2,3,2,2,2,1,"4","7","5","1","8","3","2","6","Woman",42,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","$25,000 to $49,999","Not too religious",6.691,222.904,224.29,3,NA,NA,"1",NA,NA,NA,"3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","3","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6","1","4","7","3","2","7","4","5","1","6","2","3",0,1,0,"Graphical Disclosure",0,0,0,0,0,1,"lmt","1- No Interest At All",FALSE,5000,1,FALSE,"Woman",TRUE,FALSE,42,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,1,2,0,3,FALSE,19,0,7.60140233458373,10.3735224312936,0,0.048790164169432,8.5173931714189,0
2020-04-08 10:24:07,2020-04-08 10:41:14,100,1026,"True",2020-04-08 10:41:14,"anonymous","EN",41.747,41.747,525.863,1,1,"This seems like a scam. I don't know that many people anyway.",1200,2400,0,0,2,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,1,3,6,7,3,5,1,"7","4","2","6","8","3","5","1","Man",35,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","$50,000 to 99,999","Not at all religious",0,0,217.487,0,NA,NA,NA,"1",NA,NA,"2","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","3","6","16","15","10","11","7","12","2","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","4","5","7","6","1","6","2","3","5","1","4","7",0,1,0,"Graphical Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,NA,1,TRUE,"Man",FALSE,TRUE,35,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,28,0,7.09090982207998,7.78364059622125,0,0,NA,0.693147180559945
2020-04-08 21:12:29,2020-04-08 21:33:33,100,1264,"True",2020-04-08 21:33:33,"anonymous","EN",379.191,388.066,506.395,2,1,"These type of claims never seem to really be legitimate. I don't trust them in general.",2000,10000,0,0.25,4,NA,"Less than 10 people","Exactly $15,000","More than $240","More than $102","Don't Know","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,5,4,3,2,2,5,3,"6","8","3","4","7","5","1","2","Woman",47,NA,NA,NA,NA,"Some other race","Hispanic or Latino","College graduate","Less than $24,999","Not at all religious",6.907,221.613,233.167,2,NA,NA,"1",NA,NA,NA,"3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","3","4","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2","1","6","5","4","3","1","5","2","4","6","3","7",0,1,0,"Graphical Disclosure",0,0,0,1,0,0,"mlt","1- No Interest At All",FALSE,NA,1,FALSE,"Woman",TRUE,FALSE,47,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,0,TRUE,1,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,3,0,5,FALSE,26,0,7.60140233458373,9.21044036697652,0,0.22314355131421,NA,1.38629436111989
2020-04-08 19:51:40,2020-04-09 00:16:11,100,15870,"True",2020-04-09 00:16:11,"anonymous","EN",506.796,506.796,509.334,1,1,"I'd likely make no money from it and instead lose money. It's a pyramid scheme.",1000,32000,0,0.05,4,NA,"More than 10 people","Exactly $15,000","Exactly $240","More than $102","Don't Know","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,4,6,6,6,4,7,5,6,"1","4","2","3","8","6","7","5","Woman",30,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","Less than $24,999","Not at all religious",0,0,219.021,0,NA,NA,NA,"1",NA,NA,"3","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","5","6","16","15","10","11","7","12","2","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","7","5","3","1","4","2","4","5","1","6","2","7","3",0,1,0,"Graphical Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,NA,0,TRUE,"Woman",TRUE,FALSE,30,"High school or less",TRUE,FALSE,FALSE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,3,0,5,FALSE,44,0,6.90875477931522,10.3735224312936,0,0.048790164169432,NA,1.38629436111989
2020-04-10 06:07:45,2020-04-10 06:27:55,100,1210,"True",2020-04-10 06:27:56,"anonymous","EN",16.154,495.246,507.123,68,1,"If you're going to make a pyramid scheme, you have to find a way to make it more than a pyramid scheme. ""Network marketing"" is just re-branded ""multi-level marketing"" which is just another word for a pyramid scheme. No one's falling for this.",1500,2500,0,0.05,6,"5000","More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes",NA,"Yes","No",NA,2,1,3,7,5,2,4,3,"1","4","3","7","6","2","8","5","Woman",45,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",31.313,208.599,215.092,18,NA,NA,NA,"1",NA,NA,"1","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","3","4","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2","7","1","5","6","3","5","4","6","1","2","3","7",0,1,0,"Graphical Disclosure",0,0,0,1,0,0,"mlt","1- No Interest At All",FALSE,5000,1,TRUE,"Woman",TRUE,FALSE,45,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,3,3,1,7,TRUE,27,0,7.31388683163346,7.82444593087762,0,0.048790164169432,8.5173931714189,1.79175946922805
2020-04-10 14:28:24,2020-04-10 14:50:52,100,1347,"True",2020-04-10 14:50:52,"anonymous","EN",0,0,710.546,0,1,"This is the same business model that has been seen in many pyramid schemes and MLM businesses. You need to recruit and have people buy stuff under you in order to make anything. The graph itself shows that most people don't make much",0,1000,0,0.05,2,"5000","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Exactly the same as what you can buy today with the money in this account","False","Yes","No","Yes","No",NA,2,2,2,6,2,2,2,5,"1","7","6","2","4","8","3","5","Man",35,NA,NA,NA,NA,"Some other race","Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",0,0,215.187,0,NA,NA,"1",NA,NA,NA,"2","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","3","6","16","15","10","11","7","12","2","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","5","6","7","1","4","6","3","4","7","5","2","1",0,1,0,"Graphical Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,5000,0,FALSE,"Man",FALSE,TRUE,35,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,0,FALSE,1,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,3,2,0,5,FALSE,23,0,0,6.90875477931522,0,0.048790164169432,8.5173931714189,0.693147180559945
2020-04-10 14:30:49,2020-04-10 14:51:02,100,1213,"True",2020-04-10 14:51:03,"anonymous","EN",502.138,502.138,503.286,1,1,"if requires too much effort and you have to be a salesperson. income is not stable and the income reports are not encouraging.",200,1000,0,0.05,2,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Don't Know","False","Yes","No","No","No",NA,4,6,7,3,5,7,7,6,"7","1","4","5","2","3","6","8","Man",36,NA,NA,NA,NA,"Some other race","Not Hispanic or Latino","Some college","$25,000 to $49,999","Not at all religious",209.895,209.895,211.354,1,NA,NA,NA,"1",NA,NA,"3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","3","6","16","15","10","11","7","12","2","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","1","7","3","6","2","4","5","2","6","1","3","7",0,1,0,"Graphical Disclosure",0,0,0,0,0,1,"lmt","1- No Interest At All",FALSE,NA,0,TRUE,"Man",FALSE,TRUE,36,"Some college",FALSE,TRUE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,3,2,1,6,FALSE,45,0,5.30330490805908,6.90875477931522,0,0.048790164169432,NA,0.693147180559945
2020-04-10 14:37:40,2020-04-10 14:59:36,100,1316,"True",2020-04-10 14:59:37,"anonymous","EN",16.312,407.289,525.052,2,2,"I am familiar with Mannatech, and it is legitimate.  However, I, personally, cannot commit to any network marketing/direct selling.  The side income I would need I need to get from something that involves work, but not selling.  The sales aspect is very difficult for me, and especially as the bulk of profits will come not from the sales I make, but from building a team that sells for me as well.  I lack the skills to do this, and am not good at it.",800,1200,600,0.05,4,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,1,2,6,4,2,6,1,"4","8","5","2","6","7","3","1","Man",50,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","$100,000 or more","Somewhat religious",12.044,211.824,216.759,17,NA,NA,"1",NA,NA,NA,"1","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","5","3","6","16","15","10","11","7","12","2","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","6","1","4","7","3","2","3","4","5","6","1","7",0,1,0,"Graphical Disclosure",0,0,0,0,1,0,"ltm","2",TRUE,NA,0,FALSE,"Man",FALSE,TRUE,50,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,NA,TRUE,3,3,1,7,FALSE,24,0.693147180559945,6.68586094706836,7.09090982207998,6.39859493453521,0.048790164169432,NA,1.38629436111989
2020-04-10 14:48:30,2020-04-10 15:04:23,100,952,"True",2020-04-10 15:04:24,"anonymous","EN",2.382,489.943,503.42,48,4,"I like how they seem to be driven and motivated. They take what they do seriously.",45000,85000,35000,0.35,4,"3500",NA,"Don't Know","Exactly $240","Don't Know","Don't Know","Less than what you can buy today with the money in this account",NA,"No",NA,"No","No",NA,1,1,5,3,6,3,3,3,"2","7","3","6","8","5","1","4","Man",30,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",1.109,207.816,234.964,30,NA,NA,"1",NA,NA,NA,"1","3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","9","1","14","4","5","6","16","15","10","11","7","12","2","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","5","2","1","6","7","4","5","7","1","3","2","6",0,1,0,"Graphical Disclosure",1,0,0,0,0,0,"tml","4",TRUE,3500,1,FALSE,"Man",FALSE,TRUE,30,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,0,1,0,1,FALSE,25,1.38629436111989,10.7144399907278,11.3504183001091,10.463131911492,0.300104592450338,8.16080392095467,1.38629436111989
